,symbol,company_name,company_description,exchange,website,exchange_short_name,industry,country,sector,ipo_date,min_date,max_date,date_count,news_page,reports_page
699,DXR,Daxor Corporation,"Daxor Corporation, a medical device company, provides blood volume measurement technology focused on blood volume testing. The company develops and markets BVA-100 Blood Volume Analyzer, a diagnostic blood test to provide safe, accurate, objective quantification of blood volume status and composition compared to patient-specific norms for used in a broad range of medical and surgical conditions. The company was formerly known as Idant Corporation and changed its name to Daxor Corporation in May 1973. Daxor Corporation was incorporated in 1971 and is headquartered in Oak Ridge, Tennessee.",NASDAQ Capital Market,https://www.daxor.com,NASDAQ,Medical Instruments & Supplies,US,Healthcare,1983-07-25,2000-01-04,2023-11-06,5981,https://www.daxor.com/news,
700,SHB-A.ST,Svenska Handelsbanken AB (publ),"Svenska Handelsbanken AB (publ) provides various banking products and services for private and corporate customers primarily in Sweden, the United Kingdom, Norway, the Netherlands, the United States, Luxembourg, China, Germany, France, and Poland. The company offers savings, transactions, business, currency, and investment accounts, as well as accounts for cash pool, and forestry and agriculture; mortgage and committed loans, and private loans; mutual funds; pension products; credit and debit cards; and payment and reconciliation services. It also provides financing for investments, such as equipment, cars, computers, and other inventories, as well as vehicle and real estate financing services; green loans and advisor services; investment and other financing services; medical care, group and health, and travel insurance products; forestry and farming banking products; and online and mobile banking services. In addition, the company offers transaction, trade finance, cash management, risk management, and foreign exchange services, as well as various banking services for children and young people. It operates approximately 214 branches in Sweden, 196 in the Great Britain, 41 in Norway, 42 in Denmark, 27 in Finland, and 28 in the Netherlands. Svenska Handelsbanken AB (publ) was incorporated in 1871 and is headquartered in Stockholm, Sweden.",Nasdaq Stockholm,https://www.handelsbanken.se,STO,Banks,SE,Financial Services,2000-01-03,2000-01-04,2023-11-06,5997,https://www.handelsbanken.com/sv/press-och-media,https://www.handelsbanken.se/en/personal/savings/mutual-funds/fund-reports
701,600007.SS,"China World Trade Center Co., Ltd.","China World Trade Center Co., Ltd. operates commercial mixed-use developments in China. The company's property portfolio includes China World Offices that provides office spaces; China World Mall with approximately 300 specialty shops; China World Hotel with 584-room and 69 apartment suites; China World Summit Wing, which comprises 278 guestrooms and suites, 4 restaurants, 2 bars and a lounge, 4 private dining venues, a spa, a health club, and meeting banquet and wedding facilities; and Hotel Jen with 450 guestrooms located in Beijing. Its property portfolio also comprises China World Apartments with a range of shopping facilities, such as shopping malls, hotels, and office towers; China World Century Towers that consists of 2 high rise residential blocks of 25 storey apartments with a total of 378 units; and China World Exhibition halls. In addition, the company provides commercial and residential property, hotel facilities, and health club facilities management services; and property management consultancy, property managers training, indoor and outdoor decoration and renovation, and mechanical and electrical plant installation and maintenance services. China World Trade Center Co., Ltd. was founded in 1985 and is based in Beijing, China. China World Trade Center Co., Ltd. is a subsidiary of China World Trade Center Ltd.",Shanghai Stock Exchange,https://www.cwtc.com,SHH,Real Estate Services,CN,Real Estate,1999-03-12,2004-01-02,2023-11-06,4762,,
702,GUJGASLTD.NS,Gujarat Gas Limited,"Gujarat Gas Limited engages in the distribution of natural gas in India. It operates a network of approximately 33,500 kilometers of gas pipeline and 721 compressed natural gas stations. As of March 31, 2022, the company supplied piped natural gas to approximately 17 lakh households; approximately 4,300 industrial customers; and approximately 13,600 commercial and non-commercial customers. It operates in 21 districts of the state of Gujarat, 9 districts of the state of Punjab, 5 districts of the state of Madhya Pradesh, 4 districts of the state of Rajasthan, 2 districts of the state of Maharashtra, 2 districts of the state of Haryana, and Dadra and Nagar Haveli in the Union Territory of Dadra and Nagar Haveli and Daman and Diu. The company was formerly known as GSPC Distribution Networks Limited and changed its name to Gujarat Gas Limited in May 2015. Gujarat Gas Limited was incorporated in 2012 and is based in Ahmedabad, India. Gujarat Gas Limited is a subsidiary of Gujarat State Petronet Limited.",National Stock Exchange of India,https://www.gujaratgas.com,NSE,Utilities—Regulated Gas,IN,Utilities,2015-09-15,2015-09-15,2023-11-06,2005,https://www.gujaratgas.com/news,https://www.gujaratgas.com/investors/annual-reports/
703,TRKUF,Tarku Resources Ltd.,"Tarku Resources Ltd. engages in the exploration of mineral resources in Quebec and Arizona. The company explores for gold, lead, zinc, silver, copper, manganese, nickel, and platinum group element deposits. It holds 100% interests in the Apollo project covering 96 claims with an area of 5,273 hectares; Admiral project comprising 78 claims with an area of 4,334 hectares; and Atlas project consisting of 74 claims with an area of 4,111 hectares located in Quebec. The company also holds 100% interests in the Richardson project covering 42 mining claims covering 2,319 hectares; and Bullion project comprising 26 mining claims covering 1,435 hectares situated in Chibougamau. Tarku Resources Ltd. is headquartered in Saskatoon, Canada.",OTC Markets Group Pink Sheets,https://www.tarkuresources.com,PNK,Other Industrial Metals & Mining,CA,Basic Materials,2021-02-10,2021-02-10,2023-11-06,676,https://www.tarkuresources.com/en/investors/news-releases/,
704,NFGC,New Found Gold Corp.,"New Found Gold Corp., a mineral exploration company, engages in the identification, acquisition, and exploration of mineral properties in the Provinces of Newfoundland and Labrador, and Ontario. The company primarily explores for gold deposit. It holds 100% interests in the Queensway project that includes 86 mineral licenses and 6,041 claims covering an area of 151,030 hectares of land located near Gander, Newfoundland; and the Lucky Strike project comprising 11,684 hectares located in Kirkland Lake, Ontario. The company was formerly known as Palisade Resources Corp. and changed its name to New Found Gold Corp. in June 2017. New Found Gold Corp. was incorporated in 2016 and is headquartered in Vancouver, Canada.",NYSE American,https://newfoundgold.ca,AMEX,Gold,CA,Basic Materials,2020-09-14,2020-09-14,2023-11-06,793,https://newfoundgold.ca/media-gallery/,
705,600306.SS,"Shenyang Commercial City Co.,Ltd.","Shenyang Commercial City Co.,Ltd. operates department stores in China. It is also involved in the operation of supermarkets, restaurants, hotels, and ice rinks. In addition, the company engages in the logistics and distribution, real estate development, and other activities. The company was founded in 1999 and is based in Shenyang, China.",Shanghai Stock Exchange,https://www.sysyc.cn,SHH,Department Stores,CN,Consumer Cyclical,2000-12-26,2004-01-02,2023-11-06,4762,,
706,ELCPF,"EDP - Energias de Portugal, S.A.",,OTC Markets Group Pink Sheets,,PNK,Unknown,US,Unknown,2010-10-15,2010-10-15,2015-04-14,1130,,
707,HPQ,HP Inc.,"HP Inc. provides personal computing and other access devices, imaging and printing products, and related technologies, solutions, and services in the United States and internationally. The company operates through three segments: Personal Systems, Printing, and Corporate Investments. The Personal Systems segment offers commercial and consumer desktop and notebook personal computers, workstations, thin clients, commercial mobility devices, retail point-of-sale systems, displays and peripherals, software, support, and services. The Printing segment provides consumer and commercial printer hardware, supplies, solutions, and services. The Corporate Investments segment is involved in the HP Labs and business incubation, and investment projects. It serves individual consumers, small- and medium-sized businesses, and large enterprises, including customers in the government, health, and education sectors. The company was formerly known as Hewlett-Packard Company and changed its name to HP Inc. in October 2015. HP Inc. was founded in 1939 and is headquartered in Palo Alto, California.",New York Stock Exchange,https://www.hp.com,NYSE,Computer Hardware,US,Technology,1957-11-06,2000-01-04,2023-11-06,5981,,
708,CWV.V,Crown Point Energy Inc.,"Crown Point Energy Inc., a junior oil and gas company, explores for, develops, and produces petroleum and natural gas properties in Argentina. The company holds 100% working interest in the Cerro de Los Leones concession permit covering an area of 101,208 acres located in the northern portion of the Neuquén Basin in the province of Mendoza, Argentina. It also holds interests in the Las Violetas, La Angostura, and Rio Cullen exploitation concessions covering a total area of approximately 489,000 acres in the Austral Basin of Tierra del Fuego; the Chañares Herrados exploitation concession covering an area of 10,057 acres located in the Cuyano Basin in the province of Mendoza; and has option to acquire 50% working interest in the Puesto Pozo Cercado Oriental hydrocarbon exploitation concession located in the Cuyana basin in the Province of Mendoz. The company was formerly known as Crown Point Ventures Ltd. and changed its name to Crown Point Energy Inc. in July 2012. Crown Point Energy Inc. was incorporated in 1966 and is headquartered in Buenos Aires, Argentina. Crown Point Energy Inc. is a subsidiary of Liminar Energia S.A.",TSX Venture Exchange,https://www.crownpointenergy.com,TSX,Oil & Gas E&P,AR,Energy,1996-08-08,2000-01-04,2016-01-11,3995,,
709,5933.T,Alinco Incorporated,"Alinco Incorporated develops, manufactures, and sells scaffolding equipment in Japan and internationally. The company operates through four segments: Construction Materials, Scaffolding Material Rental, Home Equipment, and Electronic Equipment. It offers scaffolding materials and logistics storage equipment; home equipment, such as ladders, stepladders, aluminum and plastic moldings, stationary elevating workbenches, surveying and laser equipment, aluminum bridges, fitness equipment, and various type of carts and folding handcarts; and wireless communication devices. The company is also involved in the sale and rental of scaffolding materials for low-rise and medium to high-rise buildings, and temporary bleachers and oct systems. In addition, it undertakes assembly processing of electronic equipment; develops, manufactures, and sells do-it-yourself products, electronic devices, printed and multi-layer printed wiring boards, metal and related products, and health care and beauty equipment; and develops and manages real estate properties. The company was formerly known as Inoue Iron Works Co., Ltd. and changed its name to Alinco Incorporated in March 1983. The company was founded in 1938 and is headquartered in Osaka, Japan.",Tokyo Stock Exchange,https://www.alinco.co.jp,JPX,Scientific & Technical Instruments,JP,Technology,2006-01-30,2006-01-30,2023-11-06,4330,https://www.alinco.co.jp/news/,
710,NVDA,NVIDIA Corporation,"NVIDIA Corporation provides graphics, and compute and networking solutions in the United States, Taiwan, China, and internationally. The company's Graphics segment offers GeForce GPUs for gaming and PCs, the GeForce NOW game streaming service and related infrastructure, and solutions for gaming platforms; Quadro/NVIDIA RTX GPUs for enterprise workstation graphics; vGPU software for cloud-based visual and virtual computing; automotive platforms for infotainment systems; and Omniverse software for building 3D designs and virtual worlds. Its Compute & Networking segment provides Data Center platforms and systems for AI, HPC, and accelerated computing; Mellanox networking and interconnect solutions; automotive AI Cockpit, autonomous driving development agreements, and autonomous vehicle solutions; cryptocurrency mining processors; Jetson for robotics and other embedded platforms; and NVIDIA AI Enterprise and other software. The company's products are used in gaming, professional visualization, datacenter, and automotive markets. NVIDIA Corporation sells its products to original equipment manufacturers, original device manufacturers, system builders, add-in board manufacturers, retailers/distributors, independent software vendors, Internet and cloud service providers, automotive manufacturers and tier-1 automotive suppliers, mapping companies, start-ups, and other ecosystem participants. It has a strategic collaboration with Kroger Co. NVIDIA Corporation was incorporated in 1993 and is headquartered in Santa Clara, California.",NASDAQ Global Select Market,https://www.nvidia.com,NASDAQ,Semiconductors,US,Technology,1999-01-22,2000-01-04,2023-11-06,5981,https://news.developer.nvidia.com/,
711,EWS.V,Environmental Waste International Inc.,"Environmental Waste International Inc., together with its subsidiaries, designs and develops environmental products for waste treatment and disposal in Canada and the United States. It researches, designs, develops, sells, and maintains systems based on the patented Reverse Polymerization process and related delivery system. The company provides systems for feed tire reduction, biological wastewater sterilization, shipboard food waste sterilization/dehydration, and batch-based infectious medical waste sterilization. Its tire system breaks the molecular bonds in tires and other rubber products and reduces them to their base components of carbon black, steel, and hydrocarbon vapors. The company also offers FS-6000 and FS-POD biocontainment and wastewater sterilization units; MD-1000, a three-stage, three chamber, medical waste reduction unit that produces a sterilized carbon residue; and AW-1000 to process and reduce animal waste into its constituents. Environmental Waste International Inc. was incorporated in 1987 and is headquartered in Whitby, Canada.",TSX Venture Exchange,https://www.ewi.ca,TSX,Pollution & Treatment Controls,CA,Industrials,2004-01-06,2004-01-06,2018-01-02,3507,https://www.ewi.ca/press-releases.html,
712,SAN.PA,Sanofi,"Sanofi, together with its subsidiaries, engages in the research, development, manufacture, and marketing of therapeutic solutions in the United States, Europe, and internationally. It operates through three segments: Pharmaceuticals, Vaccines, and Consumer Healthcare. The company provides specialty care products, including human monoclonal antibodies; products for multiple sclerosis, neurology, other inflammatory diseases, immunology, rare diseases, oncology, and rare blood disorders; medicines for diabetes; and cardiovascular and established prescription products. It also supplies poliomyelitis, pertussis, and hib pediatric vaccines; and influenza, adult booster, meningitis, and travel and endemic vaccines. In addition, the company offers allergy, cough and cold, pain, liver care, physical and mental wellness, probiotics, digestive, and nutritional products; and other products, such as daily body lotions, anti-itch products, moisturizing and soothing lotions, and body and foot creams, as well as powders for eczema. Further, it has various pharmaceutical products and vaccines in development stage. Sanofi has collaboration agreement with GlaxoSmithKline to develop a recombinant Covid-19 vaccine; and a research collaboration with Stanford University School of Medicine to advance the understanding of immunology and inflammation through open scientific exchange. It also has a collaboration and license option agreement with Prellis Biologics, Inc. The company was formerly known as Sanofi-Aventis and changed its name to Sanofi in May 2011. Sanofi was founded in 1973 and is headquartered in Paris, France.",Euronext Paris,https://www.sanofi.com,EURONEXT,Drug Manufacturers—Specialty & Generic,FR,Healthcare,2000-01-03,2000-01-04,2023-11-06,6073,https://www.sanofi.com/en/media-room,https://www.sanofi.com/en/investors/reports-and-publications
713,4597.T,Solasia Pharma K.K.,"Solasia Pharma K.K. develops and commercializes drugs in the field of oncology in Japan and other Asian countries. The company offers SP-03 (episil oral liquid) for the protection and relief of oral pain associated with oral mucositis/stomatitis caused by chemotherapy and radiotherapy for cancer; and SP-01 (Sancuso), a transdermal delivery system that delivers granisetron, an anti-emetic into the patient's bloodstream for the treatment of chemotherapy induced nausea and vomiting. It is also developing SP-02 (Darinaparsin), a mitochondrial-targeted agent that has completed phase III clinical study to treat various hematologic and solid cancers; and SP-04 a chemotherapy induced peripheral neuropathy which is in pre-clinical stage. In addition, the company is developing SP-05 (Arfolitixorin) that is in phase III clinical study for the enhancement of antitumor efficacy of fluorouracil, including the treatment for pancreatic cancer, breast cancer, stomach cancer, and head and neck cancers. Solasia Pharma K.K. was founded in 2006 and is based in Tokyo, Japan.",Tokyo Stock Exchange,https://www.solasia.co.jp,JPX,Drug Manufacturers—Specialty & Generic,JP,Healthcare,2017-03-27,2017-03-27,2023-11-06,1679,,
714,DAL,"Delta Air Lines, Inc.","Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery. Its domestic network centered on core hubs in Atlanta, Minneapolis-St. Paul, Detroit, and Salt Lake City, as well as coastal hub positions in Boston, Los Angeles, New York-LaGuardia, New York-JFK, and Seattle; and international network centered on hubs and market presence in Amsterdam, Mexico City, London-Heathrow, Paris-Charles de Gaulle, and Seoul-Incheon. The company sells its tickets through various distribution channels, including delta.com and the Fly Delta app, reservations, online travel agencies, traditional brick and mortar, and other agencies. It also provides aircraft maintenance and engineering support, repair, and overhaul services; and vacation packages to third-party consumers, as well as aircraft charters, and management and programs. The company operates through a fleet of approximately 1,200 aircrafts. Delta Air Lines, Inc. was founded in 1924 and is based in Atlanta, Georgia.",New York Stock Exchange,https://www.delta.com,NYSE,Airlines,US,Industrials,2007-05-03,2007-05-03,2023-11-06,4158,,
715,BKNIY,"Bankinter, S.A.","Bankinter, S.A. provides various banking products and services to individuals and corporate customers, and small- and medium-sized enterprises in Spain. It offers salary, non-salary, professional, basic, currency, pension, business, and current accounts, as well as deposit products; and mortgages and loan products, as well as financing services. The company also provides saving and investment products, including profiled funds, sustainable investment funds, other managers funds, pension funds, and themed funds, as well as funds for beginners; regular investment plans; and advisory, customized investment, wealth management, and alternative investment products and services. In addition, it offers accident, home, life, funeral, health, mortgage payment protection, property, personal, and motor insurance products, as well as business insurance products. Further, the company provides various services, such as estate administration, switch, asset management, accounts management, and transfer services, as well as real estate and brokerage services. The company also offers retail, personal, private, commercial, and corporate banking products, as well as remote banking services. As of December 31, 2021, it operated through a network of 446 branches and 379 agents. The company was formerly known as Banco Intercontinental Español, S.A. and changed its name to Bankinter, S.A. in July 1990. The company was founded in 1965 and is headquartered in Madrid, Spain.",OTC Markets Group Pink Sheets,https://www.bankinter.com,PNK,Banks,ES,Financial Services,2007-09-26,2010-01-04,2023-11-06,3480,,https://www.bankinter.com/webcorporativa/en/corporate-information/sustainable-banking/annual-reports
716,GMPXF,RF Capital Group Inc.,"RF Capital Group Inc., together with its subsidiaries, provides wealth management services to high-net worth and ultra-high-net worth individuals in Canada. The company offers portfolio management and investment advisory services, as well as distributes securities, investment funds, and insurance products. It also provides financial, tax, estate, succession, retirement, risk management, and philanthropic planning services. The company was formerly known as GMP Capital Inc. and changed its name to RF Capital Group Inc. in November 2020. RF Capital Group Inc. was founded in 1995 and is headquartered in Toronto, Canada.",OTC Markets Group Pink Sheets,https://www.rfcapgroup.com,PNK,Asset Management,CA,Financial Services,2008-06-24,2010-01-04,2012-01-17,514,https://richardsonwealth.com/newsroom,
717,ESCA,"Escalade, Incorporated","Escalade, Incorporated, together with its subsidiaries, manufactures, distributes, imports, and sells sporting goods in North America, Europe, and internationally. The company provides various sporting goods brands in basketball goals, archery, indoor and outdoor game recreation, and fitness products. It offers archery products under the Bear Archery, Trophy Ridge, Whisker Biscuit, Cajun Bowfishing, Karnage, Fletcher, SIK, BearX, and Rocket brand names; table tennis products under the STIGA and Ping-Pong brands; basketball goals under the Goalrilla, Goaliath, Silverback, Hoopstar, and Goalsetter brand names; and pickleball under the Onix, DURA, and Pickleball Now brands. The company also provides play systems under the Woodplay, Jack & June, and Childlife brands; fitness products under the STEP, Lifeline, Kettleworx, Natural Fitness, and PER4M brand names; safety products under the USWeight brand; hockey and soccer game tables under the Triumph Sports, Atomic, American Legend, Air Hockey, and HJ Scott brands; and billiard tables and accessories under the American Heritage Billiards, Brunswick Billiards, Gold Crown, Centennial, Cue&Case, Lucasi, Mizerak, PureX, Rage, Players, Minnesota Fats, and Mosconi brand names. In addition, it offers darting products under the Unicorn, Winmau, Arachnid, Accudart, and Nodor brands; water sports products under the RAVE Sports brand; and outdoor game products under the Victory Tailgate, Triumph Sports, Zume Games, and Viva Sol brand names. The company provides its products through sporting goods retailers, specialty dealers, online retailers, traditional department stores, and mass merchants. Escalade, Incorporated was founded in 1922 and is headquartered in Evansville, Indiana.",NASDAQ Global Market,https://escaladeinc.com,NASDAQ,Leisure,US,Consumer Cyclical,1980-03-17,2000-01-04,2023-11-06,5981,https://escaladeinc.com/news,
718,TALLINK.HE,AS Tallink Grupp,"AS Tallink Grupp, together with its subsidiaries, provides marine passenger and cargo transportation services in the Baltic Sea. The company operates through Estonia-Finland Routes, Estonia-Sweden Routes, Latvia-Sweden Route, Finland-Sweden Routes, and Other segments. It offers mini-cruise and passenger transportation, and ro-ro cargo services, as well as travel packages. The company provides its services on various routes under the Tallink and Silja Line brands. AS Tallink Grupp operates a fleet of 15 vessels that include cruise ferries, high-speed ro-pax ferries, and ro-ro cargo vessels. The company also operates three hotels in Tallinn under the Tallink Hotels brand; and 14 restaurants of the fast food chain in Estonia, Latvia, and Lithuania. In addition, the company sells beauty products; holds real estate properties; and offers conference and business meeting, taxi, stevedoring, vehicles leasing, catering, technical ship management and crewing, and process agent services, as well as provides entertainment on ships. AS Tallink Grupp was founded in 1989 and is based in Tallinn, the Republic of Estonia.",Nasdaq Helsinki,https://www.tallink.com,HEL,Marine Shipping,EE,Industrials,2018-12-05,2018-12-05,2023-11-06,1233,https://company.tallink.com/media-centre/press-releases,
719,WAGA.PA,Waga Energy Société anonyme,"Waga Energy SA designs, builds, and operates landfill gas recovery, upgrading, and grid-injection projects. The company develops WAGABOX, a landfill gas upgrading unit that delivers biomethane that can be injected directly into the gas grid or used as fuel for vehicles. The company was founded in 2015 and is based in Meylan, France.",Euronext Paris,https://waga-energy.com,EURONEXT,Specialty Industrial Machinery,FR,Industrials,2021-10-27,2021-10-27,2023-11-06,523,https://waga-energy.com/en/news/,
720,VAN.BR,Van de Velde NV,"Van de Velde NV, together with its subsidiaries, designs, develops, manufactures, and markets fashionable luxury lingerie and swimwear for women worldwide. It operates through two segments, Wholesale and Retail. The company offers its products under the PrimaDonna, Marie Jo, Andres Sarda, and Lingerie Styling brands. It also operates retail websites under the name of Rigby & Peller, Lincherie, Andres Sarda, and PrimaDonna; and specialized boutiques and department stores. The company was founded in 1919 and is headquartered in Schellebelle, Belgium. Van de Velde NV is a subsidiary of Van de Velde Holding NV.",Euronext Brussels,https://www.vandevelde.eu,EURONEXT,Apparel Manufacturing,BE,Consumer Cyclical,2000-01-04,2000-01-04,2023-11-06,6075,https://www.vandevelde.eu/en/news,
721,002333.SZ,"ZYF Lopsking Aluminum Co., Ltd.","ZYF Lopsking Aluminum Co., Ltd. engages in the research and development, production, and sale of aluminum extrusion profiles in China and internationally. It also offers intelligent building engineering service. The company was formerly known as Suzhou Lopsking Aluminum Co., Ltd. and changed its name to ZYF Lopsking Aluminum Co., Ltd. in December 2020. ZYF Lopsking Aluminum Co., Ltd. was founded in 1993 and is based in Suzhou, China.",Shenzhen Stock Exchange,https://www.lpsk.com.cn,SHZ,Aluminum,CN,Basic Materials,2010-01-12,2010-01-12,2023-11-06,3572,,
722,AESC,The AES Corporation,"The AES Corporation operates as a diversified power generation and utility company. It owns and/or operates power plants to generate and sell power to customers, such as utilities, industrial users, and other intermediaries. The company also owns and/or operates utilities to generate or purchase, distribute, transmit, and sell electricity to end-user customers in the residential, commercial, industrial, and governmental sectors; and generates and sells electricity on the wholesale market. It uses a range of fuels and technologies to generate electricity, including coal, gas, hydro, wind, solar, and biomass; and renewables, such as energy storage and landfill gas. The company owns and/or operates a generation portfolio of approximately 31,459 megawatts. It has operations in the United States, Puerto Rico, El Salvador, Chile, Colombia, Argentina, Brazil, Mexico, Central America, the Caribbean, Europe, and Asia. The company was formerly known as Applied Energy Services, Inc. and changed its name to The AES Corporation in April 2000. The AES Corporation was incorporated in 1981 and is headquartered in Arlington, Virginia.",New York Stock Exchange,https://www.aes.com,NYSE,Utilities—Diversified,US,Utilities,2021-03-05,2021-03-05,2023-11-06,674,https://www.aes.com/investors/news-events,https://www.aes.com/investors/reports-filings/financial-reports-summary
723,000225.KS,"Yuyu Pharma, Inc.","Yuyu Pharma, Inc. develops and markets pharmaceutical products. The company offers various prescription drugs, including osteoporosis, brainbone metabolism-hypocalcemia improvement, cerebral and peripheral circulatory disturbance, tromboembolism, respiratory organ, hypertension, pulmonary tuberculosis therapy, arthrifuge, diabetic neuropathy therapy, eczematous dermatitis drugs, and other circulatory system drugs, as well as antibiotics and skeletal muscle relaxants. It also provides non-prescription drugs and health supplements. The company was formerly known as YuYu Inc. and changed its name to Yuyu Pharma, Inc. in May 2008. Yuyu Pharma, Inc. was founded in 1941 and is headquartered in Seoul, South Korea.",Korea Stock Exchange,https://www.yuyu.co.kr,KSC,Drug Manufacturers—Specialty & Generic,KR,Healthcare,2005-09-29,2005-09-29,2023-11-06,4454,,
724,KGN.AX,Kogan.com Ltd,"Kogan.com Ltd operates as an online retailer in Australia. The company offers various brands across a range of categories, including electronics, appliances, homewares, hardware, toys, and others; and owns and operates 20 private label brands. It also provides pre-paid mobile phone plans online; and directly sourced holiday packages and travel bookings. In addition, the company offers general insurances, including home, contents, landlord, car, and travel insurances, as well as pet and life insurance; NBN internet plans; and home loans. Further, it provides superannuation funds, credit cards, telecommunications services, and power and gas services, as well as trades in cars. The company provides its products under the company's brands, such as Kogan, Ovela, Fortis, Vostok, and Komodo, as well as products sourced from imported and domestic third party brands comprising Apple, Canon, Swann, and Samsung. The company was founded in 2006 and is based in Melbourne, Australia.",Australian Securities Exchange,https://www.kogancorporate.com,ASX,Internet Retail,AU,Consumer Cyclical,2016-07-07,2016-07-07,2023-11-06,1861,,
725,URL.CN,NameSilo Technologies Corp.,"NameSilo Technologies Corp., through its subsidiaries, provides domain name registration and management services in Canada. The company also offers marketplace services for buying and selling domain names; and hosting, website builder, SSL, premium DNS, and email services. It provides its services under the NameSilo brand. The company was formerly known as Brisio Innovations Inc. and changed its name to NameSilo Technologies Corp. in December 2018. NameSilo Technologies Corp. is headquartered in Vancouver, Canada.",Canadian Securities Exchange,https://www.namesilo.com,CNQ,Software—Application,CA,Technology,2000-01-04,2000-01-04,2001-02-12,170,,
726,KMT,Kennametal Inc.,"Kennametal Inc. engages in development and application of tungsten carbides, ceramics, and super-hard materials and solutions for use in metal cutting and extreme wear applications to enable customers work against corrosion and high temperatures conditions worldwide. The company operates through two segments, Metal Cutting and Infrastructure. It offers standard and custom products, including turning, milling, hole making, tooling systems, and services, as well as specialized wear components and metallurgical powders for manufacturers engaged in various industries, such as the manufacturers of transportation vehicles and components, machine tools, and light and heavy machinery; airframe and aerospace components; and energy-related components for the oil and gas industry, as well as power generation. The company also provides specified product design, selection, application, and support services; and standard and custom metal cutting solutions to aerospace, general engineering, energy, and transportation customers. In addition, it produces compacts, nozzles, frac seats, and custom components used in oil and gas, and petrochemical industries; rod blanks and abrasive water jet nozzles for general industries; earth cutting tools and systems used in underground mining, trenching and foundation drilling, and road milling; tungsten carbide powders for the oil and gas, aerospace, and process industries; and ceramics used by the packaging industry for metallization of films and papers. It provides its products under the Kennametal, WIDIA, WIDIA Hanita, and WIDIA GTD brands through its direct sales force; a network of independent and national distributors; integrated supplier channels; and through the Internet. The company was founded in 1938 and is based in Pittsburgh, Pennsylvania.",New York Stock Exchange,https://www.kennametal.com,NYSE,Tools & Accessories,US,Industrials,1943-01-01,2000-01-04,2023-11-06,5981,,https://www.kennametal.com/in/en/about-us/kil-financials/general-meetings---annual-reports.html
727,KGFHY,Kingfisher plc,"Kingfisher plc, together with its subsidiaries, supplies home improvement products and services primarily in the United Kingdom, Ireland, France, and internationally. The company also offers property investment, finance, digital, sourcing and franchising, and IT services. It operates approximately 1,470 stores in eight countries across Europe under the B&Q, Castorama, Brico Dépôt, Screwfix, TradePoint, and Koctas brands. The company provides its products through various channels, such as home improvement specialist stores and e-commerce. Kingfisher plc was incorporated in 1982 and is headquartered in London, the United Kingdom.",OTC Markets Group Pink Sheets,https://www.kingfisher.com,PNK,Home Improvement Retail,GB,Consumer Cyclical,1996-11-18,2010-01-04,2023-11-06,3485,https://www.kingfisher.com/en/media.html,
728,000571.SZ,"Sundiro Holding Co., Ltd.","Sundiro Holding Co., Ltd. operates in the coal industry in China. The company is involved in coal mining; offers coal chemical products. It also produces and sells motorcycles and export vehicles. In addition, it manufactures aircraft parts and yachts; and engages in the real estate project planning, investment, operating consultancy, and agency business. The company was founded in 1988 and is headquartered in Shanghai, China.",Shenzhen Stock Exchange,https://www.sundiro.com,SHZ,Conglomerates,CN,Industrials,1994-05-25,2004-01-02,2016-01-15,2811,,
729,1848.HK,China Aircraft Leasing Group Holdings Limited,"China Aircraft Leasing Group Holdings Limited, an investment holding company, provides aircraft leasing services to airline companies in Mainland China and internationally. It is involved in the aircraft leasing, and purchase and leaseback; portfolio trading and asset management; fleet upgrade; aircraft disassembly; and component sales activities, as well as in the aircraft maintenance, repair, and overhaul activities. The company also offers financing and management services. As of December 31, 2021, it had a fleet of 127 owned and 25 managed aircraft. The company was formerly known as China Aircraft Leasing Company Limited and changed its name to China Aircraft Leasing Group Holdings Limited in September 2013. China Aircraft Leasing Group Holdings Limited was founded in 2006 and is headquartered in Admiralty, Hong Kong.",Hong Kong Stock Exchange,https://www.calc.com.hk,HKSE,Rental & Leasing Services,HK,Industrials,2014-10-10,2014-07-11,2023-11-06,2301,,https://www.calc.com.hk/?route=ir_financial_report
730,PPJE,"PPJ Healthcare Enterprises, Inc.","PPJ Healthcare Enterprises, Inc., through its subsidiaries, provides automated healthcare reimbursement cycle, online health information digital-systems, and practice information management digital-system software to health care providers and general businesses worldwide. The company offers the Automated Biller, a medical billing system that allows physicians to bill their medical insurance claims at the point of service without data entry, coding, or billing personnel. It also provides billing, specialty medical billing, collection, and workers comp lien collection services for health care providers in the areas of pain management, anesthesia and surgery centers practices, and various specialties of medicine. The company was formerly known as PPJ Enterprise and changed its name to PPJ Healthcare Enterprises, Inc. in October 2014. PPJ Healthcare Enterprises, Inc. was founded in 2000 and is headquartered in Reno, Nevada.",OTC Markets Group Pink Sheets,https://www.ppjenterprise.com,PNK,Health Information Services,US,Healthcare,2009-07-23,2010-01-04,2010-01-07,4,https://ppjenterprise.com/blog/,
